項次,銷售日期,機台,序號,時間,交易型態,票證晶片碼,交易前餘額,扣款金額,現金加值金額,現金加值取消,自動加值金額,交易後餘額,票證種類
76,2018/5/4,585047,557,0.75625,銷售交易,8603421,107,48,0,0,0,59,一卡通
77,2018/5/4,585047,1102,0.752083333,銷售交易,9744411,284,94,0,0,0,190,悠遊卡
78,2018/5/4,585047,2561,0.735416667,銷售交易,9773288,432,"1,000",0,0,"1,000",432,一卡通
79,2018/5/4,585047,543,0.720833333,銷售交易,7784664,139,123,0,0,0,16,悠遊卡
80,2018/5/4,585047,895,0.716666667,銷售交易,7427691,415,190,0,0,0,225,一卡通
81,2018/5/4,585047,3609,0.715972222,銷售交易,7949163,"1,000",600,0,0,0,400,悠遊卡
82,2018/5/4,585047,2222,0.713888889,銷售交易,9055919,443,38,0,0,0,405,悠遊卡
83,2018/5/4,585047,577,0.704166667,銷售交易,9339058,447,30,0,0,0,417,悠遊卡
84,2018/5/4,585047,908,0.702777778,銷售交易,10236890,468,102,0,0,0,366,悠遊卡
85,2018/5/4,585047,3005,0.701388889,銷售交易,8298563,355,242,0,0,0,113,悠遊卡
86,2018/5/4,585047,2308,0.7,銷售交易,8585124,247,100,0,0,0,147,悠遊卡
87,2018/5/4,585047,1316,0.695138889,銷售交易,10026506,98,330,0,0,400,168,一卡通
88,2018/5/4,585047,1176,0.695138889,銷售交易,8585124,340,93,0,0,0,247,悠遊卡
89,2018/5/4,585047,1980,0.6875,銷售交易,8663254,100,58,0,0,0,42,悠遊卡
90,2018/5/4,585047,1758,0.677777778,銷售交易,7475590,722,455,0,0,0,267,悠遊卡
91,2018/5/4,585047,1481,0.676388889,銷售交易,9639516,515,117,0,0,0,398,悠遊卡
92,2018/5/4,585047,2749,0.673611111,銷售交易,7704918,113,390,0,0,400,123,一卡通
93,2018/5/4,585047,1884,0.582638889,銷售交易,7783949,134,125,0,0,0,9,悠遊卡
94,2018/5/4,585047,2844,0.58125,銷售交易,7821116,960,168,0,0,0,792,悠遊卡
95,2018/5/4,585047,1026,0.574305556,銷售交易,10020239,487,523,0,0,500,464,悠遊卡
96,2018/5/4,585047,3460,0.572916667,現金加值,10463692,-5,0,500,0,0,495,悠遊卡
97,2018/5/4,585047,2480,0.567361111,銷售交易,7709798,449,36,0,0,0,413,悠遊卡
98,2018/5/4,585047,971,0.557638889,銷售交易,7443485,334,87,0,0,0,247,悠遊卡
99,2018/5/4,585047,1788,0.554166667,銷售交易,9898742,335,231,0,0,0,104,悠遊卡
100,2018/5/4,585047,2073,0.554166667,交易作廢,9898742,104,-231,0,0,0,335,悠遊卡
101,2018/5/4,585047,3085,0.554166667,現金加值,9898742,35,0,300,0,0,335,悠遊卡
102,2018/5/4,585047,1303,0.553472222,銷售交易,9898742,335,231,0,0,0,104,悠遊卡
103,2018/5/4,585047,1194,0.550694444,銷售交易,9987645,230,352,0,0,500,378,悠遊卡
104,2018/5/4,585047,2351,0.543055556,銷售交易,8210998,472,603,0,0,500,369,悠遊卡
105,2018/5/4,585047,1486,0.543055556,銷售交易,7709798,468,19,0,0,0,449,悠遊卡
106,2018/5/4,585043,3332,0.95,銷售交易,9834060,288,81,0,0,0,207,悠遊卡
107,2018/5/4,585043,2758,0.947916667,現金加值,7438681,21,0,"1,000",0,0,"1,021",悠遊卡
108,2018/5/4,585043,2963,0.947222222,銷售交易,7438681,591,570,0,0,0,21,悠遊卡
109,2018/5/4,585043,1813,0.94375,銷售交易,10569159,265,181,0,0,0,84,悠遊卡
110,2018/5/4,585043,2367,0.941666667,銷售交易,10332980,38,214,0,0,500,324,悠遊卡
111,2018/5/4,585043,3556,0.925694444,銷售交易,10587474,187,97,0,0,0,90,悠遊卡
112,2018/5/4,585043,2845,0.916666667,銷售交易,9708263,"2,563",65,0,0,0,"2,498",悠遊卡
113,2018/5/4,585043,3127,0.915277778,銷售交易,7850757,372,29,0,0,0,343,悠遊卡
114,2018/5/4,585043,2091,0.915277778,銷售交易,7850757,399,27,0,0,0,372,悠遊卡
115,2018/5/4,585043,3393,0.911805556,銷售交易,10412125,531,139,0,0,0,392,悠遊卡
116,2018/5/4,585043,2336,0.904166667,銷售交易,9513300,433,238,0,0,0,195,悠遊卡
117,2018/5/4,585043,1471,0.898611111,銷售交易,7839587,181,69,0,0,0,112,悠遊卡
118,2018/5/4,585043,689,0.895138889,銷售交易,7190844,318,106,0,0,0,212,悠遊卡
119,2018/5/4,585043,2911,0.851388889,銷售交易,7928846,106,413,0,0,400,93,一卡通
120,2018/5/4,585043,1381,0.834722222,銷售交易,8433540,347,58,0,0,0,289,悠遊卡
121,2018/5/4,585043,1630,0.829861111,銷售交易,8711915,215,142,0,0,0,73,悠遊卡
122,2018/5/4,585043,969,0.820138889,銷售交易,7368567,81,282,0,0,500,299,悠遊卡
123,2018/5/4,585043,1193,0.81875,銷售交易,7501061,8,184,0,0,500,324,悠遊卡
124,2018/5/4,585043,796,0.817361111,銷售交易,9655329,352,478,0,0,500,374,悠遊卡
125,2018/5/4,585043,963,0.809722222,銷售交易,9574900,55,121,0,0,200,134,一卡通
126,2018/5/4,585043,319,0.807638889,銷售交易,9022129,209,45,0,0,0,164,悠遊卡
127,2018/5/4,585043,2989,0.802083333,銷售交易,8780448,65,320,0,0,400,145,一卡通
128,2018/5/4,585043,2116,0.795138889,銷售交易,7522946,150,46,0,0,0,104,悠遊卡
129,2018/5/4,585043,2932,0.760416667,銷售交易,7849442,398,600,0,0,500,298,悠遊卡
130,2018/5/4,585043,690,0.754861111,銷售交易,8519055,105,124,0,0,500,481,悠遊卡
131,2018/5/4,585043,1835,0.751388889,銷售交易,10405978,319,210,0,0,0,109,悠遊卡
132,2018/5/4,585043,1069,0.75,銷售交易,8960103,395,62,0,0,0,333,悠遊卡
133,2018/5/4,585043,1755,0.739583333,銷售交易,9451834,164,55,0,0,0,109,悠遊卡
134,2018/5/4,585043,3074,0.736111111,銷售交易,7608242,254,164,0,0,0,90,悠遊卡
135,2018/5/4,585043,1093,0.735416667,銷售交易,9544374,301,369,0,0,500,432,一卡通
136,2018/5/4,585043,2113,0.73125,銷售交易,7224692,173,195,0,0,500,478,悠遊卡
137,2018/5/4,585043,3429,0.727777778,銷售交易,8413654,416,107,0,0,0,309,悠遊卡
138,2018/5/4,585043,2555,0.715972222,銷售交易,8483241,"1,463",28,0,0,0,"1,435",悠遊卡
139,2018/5/4,585043,427,0.688194444,銷售交易,7411179,20,"1,000",0,0,"1,000",20,一卡通
140,2018/5/4,585043,969,0.686805556,銷售交易,8086938,283,317,0,0,500,466,悠遊卡
141,2018/5/4,585043,1583,0.686111111,銷售交易,9717623,310,49,0,0,0,261,悠遊卡
142,2018/5/4,585043,1884,0.536111111,銷售交易,7849693,277,65,0,0,0,212,悠遊卡
143,2018/5/4,585043,1771,0.4875,銷售交易,10076551,82,27,0,0,0,55,悠遊卡
144,2018/5/4,585043,2951,0.484027778,銷售交易,8006863,270,376,0,0,500,394,悠遊卡
145,2018/5/4,585043,2864,0.439583333,銷售交易,7646231,"1,673",19,0,0,0,"1,654",悠遊卡
146,2018/5/4,585043,3085,0.409027778,銷售交易,7561959,281,28,0,0,0,253,悠遊卡
147,2018/5/4,585043,859,0.355555556,銷售交易,7645638,62,570,0,0,"1,000",492,悠遊卡
148,2018/5/4,585043,800,0.347222222,銷售交易,7869378,"1,003",8,0,0,0,995,悠遊卡
149,2018/5/4,585043,2351,0.346527778,銷售交易,8091546,336,16,0,0,0,320,悠遊卡
150,2018/5/4,585043,1428,0.340972222,交易作廢,7986174,344,-20,0,0,0,364,悠遊卡
151,2018/5/4,585043,3069,0.340277778,銷售交易,7986174,364,20,0,0,0,344,悠遊卡
1,2018/5/5,585066,3069,0.334722222,銷售交易,7608242,90,99,0,0,500,491,悠遊卡
2,2018/5/5,585066,2351,0.336805556,銷售交易,7361667,179,184,0,0,500,495,悠遊卡
3,2018/5/5,585066,800,0.336805556,銷售交易,8803010,146,8,0,0,0,138,悠遊卡
4,2018/5/5,585066,2457,0.338194444,銷售交易,8481503,375,352,0,0,0,23,悠遊卡
5,2018/5/5,585066,1822,0.352777778,銷售交易,8591431,402,62,0,0,0,340,悠遊卡
6,2018/5/5,585066,1951,0.386111111,銷售交易,8721215,908,241,0,0,0,667,悠遊卡
7,2018/5/5,585066,469,0.390972222,銷售交易,8030606,133,23,0,0,0,110,一卡通
8,2018/5/5,585066,953,0.392361111,銷售交易,9243569,480,185,0,0,0,295,悠遊卡
9,2018/5/5,585066,905,0.39375,銷售交易,10004433,927,179,0,0,0,748,悠遊卡
10,2018/5/5,585066,2113,0.394444444,銷售交易,8111445,151,73,0,0,0,78,悠遊卡
11,2018/5/5,585066,3450,0.403472222,銷售交易,8481906,"1,803",412,0,0,0,"1,391",悠遊卡
12,2018/5/5,585066,732,0.407638889,銷售交易,10464580,437,205,0,0,0,232,悠遊卡
13,2018/5/5,585066,2762,0.429166667,銷售交易,10528232,336,57,0,0,0,279,悠遊卡
14,2018/5/5,585066,3404,0.438194444,現金加值,8484493,189,0,200,0,0,389,悠遊卡
15,2018/5/5,585066,2991,0.438194444,銷售交易,8484493,389,153,0,0,0,236,悠遊卡
16,2018/5/5,585066,1639,0.445833333,銷售交易,8935196,936,37,0,0,0,899,悠遊卡
17,2018/5/5,585066,1240,0.452083333,銷售交易,7546808,15,104,0,0,500,411,悠遊卡
18,2018/5/5,585066,3512,0.455555556,銷售交易,10342619,144,56,0,0,0,88,悠遊卡
19,2018/5/5,585066,2701,0.466666667,銷售交易,7690981,555,395,0,0,0,160,悠遊卡
20,2018/5/5,585066,883,0.470138889,銷售交易,9003291,554,162,0,0,0,392,悠遊卡
21,2018/5/5,585066,572,0.540277778,現金加值,8229414,185,0,300,0,0,485,悠遊卡
22,2018/5/5,585066,3307,0.540277778,銷售交易,8229414,485,268,0,0,0,217,悠遊卡
23,2018/5/5,585066,2877,0.583333333,銷售交易,8966280,232,55,0,0,0,177,悠遊卡
24,2018/5/5,585066,2443,0.596527778,銷售交易,9315083,391,470,0,0,500,421,悠遊卡
25,2018/5/5,585066,2988,0.604861111,銷售交易,8307092,312,300,0,0,0,12,悠遊卡
26,2018/5/5,585066,814,0.610416667,銷售交易,8534467,283,156,0,0,0,127,悠遊卡
27,2018/5/5,585066,1235,0.652777778,銷售交易,10435540,"1,478",154,0,0,0,"1,324",悠遊卡
28,2018/5/5,585066,1813,0.656944444,銷售交易,8596223,242,272,0,0,500,470,悠遊卡
29,2018/5/5,585066,2689,0.657638889,銷售交易,8596223,470,299,0,0,0,171,悠遊卡
30,2018/5/5,585066,3340,0.658333333,銷售交易,9519415,407,602,0,0,500,305,悠遊卡
31,2018/5/5,585066,3332,0.664583333,銷售交易,7115839,414,62,0,0,0,352,悠遊卡
32,2018/5/5,585066,2575,0.666666667,銷售交易,7115839,352,14,0,0,0,338,悠遊卡
33,2018/5/5,585066,1160,0.671527778,銷售交易,8803010,55,311,0,0,500,244,悠遊卡
34,2018/5/5,585066,460,0.672916667,銷售交易,8480854,228,84,0,0,0,144,悠遊卡
35,2018/5/5,585066,1833,0.675,銷售交易,10052743,501,123,0,0,0,378,悠遊卡
36,2018/5/5,585066,3347,0.679861111,銷售交易,8083277,0,472,0,0,500,28,悠遊卡
37,2018/5/5,585066,2144,0.697916667,銷售交易,8340099,332,300,0,0,0,32,悠遊卡
38,2018/5/5,585066,3312,0.703472222,銷售交易,8503747,69,42,0,0,0,27,悠遊卡
39,2018/5/5,585066,2237,0.727777778,銷售交易,8325737,177,320,0,0,500,357,悠遊卡
40,2018/5/5,585066,2679,0.797916667,銷售交易,7608242,491,79,0,0,0,412,悠遊卡
41,2018/5/5,585066,1280,0.798611111,銷售交易,10399936,356,676,0,0,500,180,悠遊卡
42,2018/5/5,585066,692,0.816666667,銷售交易,10006989,477,646,0,0,500,331,悠遊卡
43,2018/5/5,585066,2670,0.819444444,銷售交易,7987337,359,380,0,0,500,479,悠遊卡
44,2018/5/5,585066,631,0.820833333,銷售交易,8058960,675,218,0,0,0,457,悠遊卡
45,2018/5/5,585066,709,0.825,銷售交易,7932042,133,98,0,0,0,35,悠遊卡
46,2018/5/5,585066,2668,0.83125,銷售交易,7212594,91,395,0,0,500,196,悠遊卡
47,2018/5/5,585066,1333,0.831944444,銷售交易,8517269,797,22,0,0,0,775,悠遊卡
48,2018/5/5,585066,3001,0.844444444,銷售交易,10066779,617,57,0,0,0,560,悠遊卡
49,2018/5/5,585066,2448,0.851388889,銷售交易,9292703,137,411,0,0,500,226,悠遊卡
50,2018/5/5,585066,1850,0.851388889,銷售交易,10425900,152,93,0,0,0,59,悠遊卡
51,2018/5/5,585066,1232,0.870138889,銷售交易,8402662,472,29,0,0,0,443,悠遊卡
52,2018/5/5,585066,2594,0.871527778,銷售交易,10176172,66,57,0,0,0,9,悠遊卡
53,2018/5/5,585066,1985,0.879861111,銷售交易,9221887,236,157,0,0,0,79,悠遊卡
54,2018/5/5,585066,1050,0.881944444,銷售交易,8568647,152,62,0,0,0,90,悠遊卡
55,2018/5/5,585066,3390,0.886111111,銷售交易,8958619,"3,946",815,0,0,0,"3,131",悠遊卡
56,2018/5/5,585066,335,0.892361111,銷售交易,8059185,410,104,0,0,0,306,悠遊卡
57,2018/5/5,585066,3500,0.922222222,銷售交易,8966280,27,62,0,0,500,465,悠遊卡
58,2018/5/5,585066,2915,0.93125,銷售交易,8848206,372,459,0,0,500,413,悠遊卡
59,2018/5/5,585066,2452,0.947222222,銷售交易,9037421,287,120,0,0,0,167,悠遊卡
60,2018/5/5,585066,3480,0.949305556,銷售交易,8830686,412,119,0,0,0,293,悠遊卡
61,2018/5/5,585066,2271,0.952083333,銷售交易,9478472,526,39,0,0,0,487,悠遊卡
62,2018/5/5,585066,3503,0.957638889,銷售交易,9478472,487,78,0,0,0,409,悠遊卡
63,2018/5/5,585047,458,0.451388889,銷售交易,8945060,73,517,0,0,500,56,悠遊卡
64,2018/5/5,585047,2493,0.482638889,銷售交易,8891490,256,99,0,0,0,157,悠遊卡
65,2018/5/5,585047,2453,0.505555556,銷售交易,8768745,466,312,0,0,0,154,悠遊卡
66,2018/5/5,585047,1884,0.586111111,銷售交易,9573666,444,223,0,0,0,221,悠遊卡
67,2018/5/5,585047,601,0.702777778,銷售交易,7161938,155,115,0,0,0,40,一卡通
68,2018/5/5,585047,3030,0.705555556,銷售交易,9017523,193,400,0,0,500,293,悠遊卡
69,2018/5/5,585047,1030,0.705555556,銷售交易,7547575,64,300,0,0,500,264,悠遊卡
70,2018/5/5,585047,1598,0.70625,銷售交易,7162616,555,64,0,0,0,491,悠遊卡
71,2018/5/5,585047,587,0.713888889,銷售交易,8536839,306,132,0,0,0,174,悠遊卡
72,2018/5/5,585047,905,0.724305556,銷售交易,9936391,141,588,0,0,500,53,悠遊卡
73,2018/5/5,585047,2573,0.727083333,銷售交易,9957418,440,6,0,0,0,434,一卡通
74,2018/5/5,585047,2141,0.731944444,銷售交易,7704918,123,337,0,0,400,186,一卡通
75,2018/5/5,585047,3473,0.732638889,銷售交易,7391053,381,300,0,0,0,81,悠遊卡
76,2018/5/5,585047,1755,0.7375,銷售交易,8949480,45,122,0,0,500,423,悠遊卡
77,2018/5/5,585047,1477,0.747916667,銷售交易,9936391,53,39,0,0,0,14,悠遊卡
78,2018/5/5,585047,2932,0.759722222,銷售交易,8913385,494,202,0,0,0,292,悠遊卡
79,2018/5/5,585047,2402,0.761111111,銷售交易,8041996,365,24,0,0,0,341,悠遊卡
80,2018/5/5,585047,1620,0.773611111,銷售交易,7623792,610,77,0,0,0,533,悠遊卡
81,2018/5/5,585047,674,0.774305556,銷售交易,10311958,119,25,0,0,0,94,悠遊卡
82,2018/5/5,585047,919,0.774305556,銷售交易,7181335,"1,060",251,0,0,0,809,悠遊卡
83,2018/5/5,585047,1673,0.774305556,現金加值,7181335,60,0,"1,000",0,0,"1,060",悠遊卡
84,2018/5/5,585047,2991,0.775694444,銷售交易,8617785,23,906,0,0,"1,000",117,悠遊卡
85,2018/5/5,585047,1576,0.775694444,銷售交易,8617785,117,109,0,0,0,8,悠遊卡
86,2018/5/5,585047,3442,0.778472222,現金加值,10531648,17,0,500,0,0,517,悠遊卡
87,2018/5/5,585047,2989,0.778472222,銷售交易,10531648,517,268,0,0,0,249,悠遊卡
88,2018/5/5,585047,3258,0.779861111,銷售交易,8156297,241,352,0,0,500,389,一卡通
89,2018/5/5,585047,2940,0.786805556,銷售交易,8120251,228,"1,000",0,0,"1,000",228,悠遊卡
90,2018/5/5,585047,1240,0.7875,銷售交易,8361779,93,23,0,0,0,70,悠遊卡
91,2018/5/5,585047,1240,0.8375,銷售交易,9415444,154,207,0,0,500,447,悠遊卡
92,2018/5/5,585047,1294,0.838194444,銷售交易,8267010,527,95,0,0,0,432,悠遊卡
93,2018/5/5,585047,2844,0.838888889,銷售交易,7602004,559,222,0,0,0,337,悠遊卡
94,2018/5/5,585043,2596,0.402777778,銷售交易,10350891,180,973,0,0,800,7,一卡通
95,2018/5/5,585043,894,0.432638889,銷售交易,7902170,245,167,0,0,0,78,悠遊卡
96,2018/5/5,585043,2120,0.434722222,銷售交易,10425900,392,240,0,0,0,152,悠遊卡
97,2018/5/5,585043,2864,0.436111111,現金加值,7446536,13,0,"1,000",0,0,"1,013",悠遊卡
98,2018/5/5,585043,1915,0.458333333,銷售交易,9714292,577,148,0,0,0,429,悠遊卡
99,2018/5/5,585043,337,0.470833333,銷售交易,10269715,249,151,0,0,0,98,悠遊卡
100,2018/5/5,585043,2957,0.473611111,銷售交易,9306901,736,618,0,0,0,118,悠遊卡
101,2018/5/5,585043,487,0.474305556,銷售交易,9306901,118,18,0,0,0,100,悠遊卡
102,2018/5/5,585043,427,0.479166667,銷售交易,10111785,332,79,0,0,0,253,悠遊卡
103,2018/5/5,585043,3332,0.481944444,銷售交易,10485458,186,21,0,0,0,165,悠遊卡
104,2018/5/5,585043,1713,0.485416667,銷售交易,7479461,227,831,0,0,"1,000",396,悠遊卡
105,2018/5/5,585043,3519,0.486805556,銷售交易,10198056,296,570,0,0,500,226,悠遊卡
106,2018/5/5,585043,2297,0.495833333,銷售交易,8441000,16,60,0,0,500,456,悠遊卡
107,2018/5/5,585043,503,0.5,銷售交易,7406969,288,110,0,0,0,178,悠遊卡
108,2018/5/5,585043,2113,0.503472222,銷售交易,9063025,378,233,0,0,0,145,悠遊卡
109,2018/5/5,585043,1791,0.504166667,銷售交易,10141704,724,19,0,0,0,705,悠遊卡
110,2018/5/5,585043,724,0.504861111,銷售交易,7725570,196,244,0,0,500,452,悠遊卡
111,2018/5/5,585043,2585,0.50625,銷售交易,9293992,471,398,0,0,0,73,一卡通
112,2018/5/5,585043,507,0.510416667,銷售交易,9254485,534,49,0,0,0,485,悠遊卡
113,2018/5/5,585043,2574,0.513194444,銷售交易,9481931,310,376,0,0,500,434,悠遊卡
114,2018/5/5,585043,1477,0.598611111,銷售交易,8245096,370,131,0,0,0,239,悠遊卡
115,2018/5/5,585043,2582,0.623611111,銷售交易,10111279,218,19,0,0,0,199,悠遊卡
116,2018/5/5,585043,2311,0.628472222,銷售交易,7891707,467,103,0,0,0,364,悠遊卡
117,2018/5/5,585043,835,0.63125,銷售交易,7437482,432,268,0,0,0,164,悠遊卡
118,2018/5/5,585043,2989,0.638194444,銷售交易,10048894,46,29,0,0,0,17,悠遊卡
119,2018/5/5,585043,1460,0.640972222,銷售交易,9051006,119,313,0,0,500,306,悠遊卡
120,2018/5/5,585043,1387,0.644444444,銷售交易,9243569,295,38,0,0,0,257,悠遊卡
121,2018/5/5,585043,2958,0.645138889,銷售交易,10102798,352,452,0,0,500,400,悠遊卡
122,2018/5/5,585043,2200,0.653472222,銷售交易,7390692,"1,057",117,0,0,0,940,一卡通
123,2018/5/5,585043,2444,0.661111111,銷售交易,10587474,542,168,0,0,0,374,悠遊卡
124,2018/5/5,585043,689,0.675694444,銷售交易,7905486,216,420,0,0,500,296,悠遊卡
125,2018/5/5,585043,900,0.677777778,銷售交易,8016938,501,585,0,0,500,416,悠遊卡
126,2018/5/5,585043,1725,0.686111111,銷售交易,8298904,282,300,0,0,500,482,悠遊卡
127,2018/5/5,585043,1014,0.686805556,銷售交易,9717623,172,163,0,0,0,9,悠遊卡
128,2018/5/5,585043,596,0.938194444,銷售交易,9731481,447,29,0,0,0,418,悠遊卡
129,2018/5/5,585043,2918,0.938194444,銷售交易,10575786,"1,398",647,0,0,0,751,悠遊卡
130,2018/5/5,585043,2658,0.9375,銷售交易,10570862,18,475,0,0,500,43,悠遊卡
131,2018/5/5,585043,2766,0.936805556,銷售交易,10264657,406,360,0,0,0,46,悠遊卡
132,2018/5/5,585043,1575,0.920833333,銷售交易,10368070,388,16,0,0,0,372,悠遊卡
133,2018/5/5,585043,1008,0.917361111,銷售交易,7577433,478,89,0,0,0,389,悠遊卡
134,2018/5/5,585043,372,0.915277778,銷售交易,10321708,20,106,0,0,200,114,一卡通
135,2018/5/5,585043,423,0.9,銷售交易,9957418,434,38,0,0,0,396,一卡通
136,2018/5/5,585043,1957,0.9,交易作廢,9957418,296,-138,0,0,0,434,一卡通
137,2018/5/5,585043,433,0.897916667,銷售交易,9664753,127,87,0,0,0,40,一卡通
138,2018/5/5,585043,2448,0.896527778,銷售交易,9957418,434,138,0,0,0,296,一卡通
139,2018/5/5,585043,3001,0.888194444,銷售交易,7912102,41,296,0,0,500,245,悠遊卡
140,2018/5/5,585043,1058,0.881944444,銷售交易,9156295,340,231,0,0,0,109,悠遊卡
141,2018/5/5,585043,3058,0.878472222,銷售交易,7540874,12,345,0,0,500,167,悠遊卡
142,2018/5/5,585043,2927,0.872916667,銷售交易,8960400,402,18,0,0,0,384,悠遊卡
143,2018/5/5,585043,3486,0.871527778,銷售交易,7400746,113,160,0,0,500,453,悠遊卡
144,2018/5/5,585043,2412,0.864583333,銷售交易,9566596,128,218,0,0,500,410,悠遊卡
145,2018/5/5,585043,692,0.849305556,銷售交易,7361667,495,253,0,0,0,242,悠遊卡
146,2018/5/5,585043,828,0.845833333,銷售交易,7612966,"3,150",184,0,0,0,"2,966",悠遊卡
147,2018/5/5,585043,1911,0.842361111,銷售交易,9317224,323,152,0,0,0,171,悠遊卡
148,2018/5/5,585043,1790,0.832638889,銷售交易,7837570,398,214,0,0,0,184,悠遊卡
149,2018/5/5,585043,3550,0.817361111,銷售交易,9789054,115,127,0,0,500,488,悠遊卡
150,2018/5/5,585043,895,0.801388889,銷售交易,9052067,588,579,0,0,0,9,悠遊卡
151,2018/5/5,585043,1700,0.800694444,銷售交易,10496860,21,18,0,0,0,3,悠遊卡
152,2018/5/5,585043,912,0.797916667,銷售交易,9231119,750,198,0,0,0,552,悠遊卡
153,2018/5/5,585043,3340,0.784027778,銷售交易,9375361,326,134,0,0,0,192,悠遊卡
154,2018/5/5,585043,2810,0.783333333,銷售交易,10385016,"1,496",26,0,0,0,"1,470",悠遊卡
155,2018/5/5,585043,3172,0.772916667,銷售交易,8811353,"3,836",57,0,0,0,"3,779",悠遊卡
156,2018/5/5,585043,355,0.769444444,銷售交易,7520549,525,114,0,0,0,411,悠遊卡
157,2018/5/5,585043,1723,0.768055556,銷售交易,9108243,172,370,0,0,500,302,一卡通
158,2018/5/5,585043,2443,0.754166667,銷售交易,9722948,285,97,0,0,0,188,悠遊卡
159,2018/5/5,585043,2091,0.748611111,銷售交易,8057624,296,116,0,0,0,180,悠遊卡
160,2018/5/5,585043,3301,0.747916667,銷售交易,7232417,452,446,0,0,0,6,悠遊卡
161,2018/5/5,585043,1568,0.744444444,銷售交易,7770329,101,47,0,0,0,54,悠遊卡
162,2018/5/5,585043,2538,0.719444444,銷售交易,8884856,138,517,0,0,500,121,悠遊卡
163,2018/5/5,585043,682,0.715972222,銷售交易,9351950,358,88,0,0,0,270,悠遊卡
164,2018/5/5,585043,2418,0.715972222,銷售交易,9351950,479,121,0,0,0,358,悠遊卡
165,2018/5/5,585043,745,0.715277778,銷售交易,7317456,152,63,0,0,0,89,一卡通
166,2018/5/5,585043,1146,0.711111111,銷售交易,8030606,110,75,0,0,0,35,一卡通
167,2018/5/5,585043,760,0.710416667,銷售交易,10499453,"1,202",932,0,0,0,270,悠遊卡
168,2018/5/5,585043,2699,0.709722222,銷售交易,10499453,171,969,0,0,"1,000",202,悠遊卡
169,2018/5/5,585043,3391,0.690972222,銷售交易,7849442,79,819,0,0,"1,000",260,悠遊卡
1,2018/5/6,585066,534,0.352083333,銷售交易,8489806,"1,764",12,0,0,0,"1,752",悠遊卡
2,2018/5/6,585066,1739,0.364583333,銷售交易,9670076,31,8,0,0,0,23,悠遊卡
3,2018/5/6,585066,2844,0.367361111,銷售交易,7850757,486,12,0,0,0,474,悠遊卡
4,2018/5/6,585066,487,0.375694444,銷售交易,7108866,149,450,0,0,400,99,一卡通
